id,description,cluster,main_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
393,"Lw travel sling - The feel is open-ended, like a good itinerary - with just the features a traveler needs. The lightweight fabric allows the Travel Sling to mold itself to the shape of your back, keeping its load close to your center of balance. The main compartment is roomy enough for map, lunch and a shell, with extra space for found treasures. Two organizational pockets, one with a key-chain clip, hold easily lost items. The shoulder strap includes an electronics pocket for your phone or music player, and a mesh water-bottle pocket keeps your favorite liquids handy. For traveling, there's a 3-point-adjustable mesh shoulder strap and the entire pack stuffs into its own pocket. Made of 50-denier 100% nylon triple ripstop with a polyurethane coating and a DWR (durable water repellent) finish.<br><br><b>Details:</b><ul> <li>Zippered main compartment with internal pocket for organization</li> <li>Top pocket with internal key chain clip</li> <li>Mesh water-bottle pocket on side</li> <li>Breathable mesh shoulder strap with electronics pocket</li> <li>3-point adjustable shoulder strap and waistbelt</li> <li>Stows in its own pocket</li></ul><br><br><b>Fabric: </b>Body: 50-denier 100% nylon triple ripstop with polyurethane coating and a DWR (durable water repellent) finish. Shoulder strap: 100% polyester 3-D spacer mesh<br><br><b>Weight: </b>(204 g 7.1 oz)<br><br>Made in Philippines.",2,8,0.31773553678802546,-0.14206757647076065,-0.17080684279604255,-0.1456636760831049,0.06636513543898839,0.02280011805273938,0.037869767591384496,0.43980452045556545,-0.030081112591855284,-0.04474302413738812
394,"Lw travel tote - Harmonizing with life on the go, the Travel Tote holds your take from the farmers' market, beach essentials or an en plein air watercolor kit. It features a large zippered main compartment for easy access and an external zippered organizer pocket (with key keeper) that swallows the entire bag when it's not in use. There's also a handy internal zip pocket for valuables, and side mesh pockets for drink bottles or snacks. The top cinch drawcord and buckles secure contents and can attach lightweight items. Breathable backpack straps store when not in use, and the lightweight foam back cushion can be removed for use as a sitting pad. Made from 50-denier triple-ripstop nylon with a polyurethane coating and a DWR (durable water repellent) finish. Reinforced with 150-denier polyester (47% recycled) double-weave ShiftLayer.<br><br><b>Details:</b><ul> <li>Zippered main compartment provides easy access</li> <li>Front zippered-organizer pocket with key keeper stows the tote when not in use</li> <li>Inside zippered pocket holds valuables</li> <li>""Side mesh pockets for bottles, snacks""</li> <li>Cinch drawcord and buckles secure contents and attach lightweight items</li> <li>""Breathable shoulder straps, stow when not in use""</li> <li>Lightweight foam pad cushions the back and can be removed for use as a sit pad</li></ul><br><br><b>Fabric: </b>50-denier 100% nylon triple ripstop with polyurethane coating and a DWR (durable water repellent) finish. Reinforcements: 150-denier 100% polyester (47% recycled) double-weave ShiftLayer<br><br><b>Weight: </b>(343 g 11.9 oz)<br><br>Made in Philippines.",2,8,0.2710772930600781,-0.14723714366360097,-0.16147995440637206,-0.1490554967934522,0.06622465863231763,0.008890634818831646,0.031270470134339534,0.36708866475991697,-0.04072950702075069,-0.034495363584869335
395,"Wavefarer board shorts-21 in. - The board shorts we live in. For long hikes to secret spots and longer hours in the water, we make all our surf trunks chafe-proof, with a forward inseam at the crotch. Our tried-and-true Wavefarers have a low rise, hit just below the knee to prevent wax-rash, and are built from a tough but lightweight, quick-drying 4.3-oz 100% nylon with a DWR (durable water repellent) finish. Details include a flat-lying single-button fly, an easy-access, self-draining side zip pocket with key loop. Inseam (size 32) is 10""; outseam is 21"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Recyclable, lightweight nylon with a DWR (durable water repellent) finish""</li> <li>""Flat-lying single-button fly and 3-piece, self-lined waistband contours to hip line""</li> <li>""Horizontal self-draining, side-seam zip pocket with a secure zip and internal key loop""</li> <li>Forward inseam at crotch eliminates chafing</li> <li>Hem hits below the knee</li> <li>Lower rise</li> <li>""Inseam is 10""""; outseam is 21""""""</li></ul><br><br><b>Fabric: </b>4.3-oz 100% nylon with DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(190 g 6.6 oz)<br><br>Made in Thailand.",1,1,0.3249100998819545,-0.15648560778875567,-0.11105375898785234,0.06056159418010578,0.06456369333888706,0.1740402625031453,-0.07837102372529858,-0.02869645714688578,-0.13271549825338486,-0.1099325310164356
396,"Wild steelhead, alaska poster - Catch and release. A steelhead disappears into the cold, clear waters of Alaskas Eagle River. For 30 years we've paid tribute to human adventures both near and far with a collection of photographs that speak to the passion, joy and beauty of lives spent outside. These photos have appeared exclusively on our Web site, in our catalog and on the walls of our retail stores and specialty outdoor clothiers around the world. And now we are excited to make select photos available to you as posters. We hope they brighten up your space and inspire you to get outside.<br><br><b>Details:</b><ul> <li>Dimensions: 24 x 36</li> <li>""Photo by Tim Pask ?2009 Patagonia, Inc.""</li></ul><br><br><b>Fabric: </b>Printed with soy inks on 100% recycled paper<br><br>Printed in USA.",6,10,0.056223729365656824,0.07467334857721156,-0.014228283438074751,-0.06004211283892304,0.02535660789798143,0.07728160661150167,-0.018465526199361256,0.0312252616068572,-0.5186582532980465,0.7137285075066521
397,"Wind path t-shirt - The visual energy of the Wind Path T-Shirt drafts hidden currents, beautifully rendered by artist Nick Wroblewski. Ringspun, 100% organic cotton is supersoft; taped shoulder seams provide a no-chafe fit. The shirt's PVC- and phthalate-free inks are easier on the environment. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>5.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(199 g 6.9 oz)<br><br>Made in USA.",5,2,0.29116049906304076,0.5461607419016467,-0.04508143150424977,-0.17803865230363403,-0.009718378519786465,0.04511875875003304,-0.0432127138451714,-0.009190773311322429,0.001770042152634557,-0.0603517033768818
398,"Marlwalker - Stalking the coral flats can be tough on feet and even tougher on emotions. Fortunately, our classic flats shoe provides the comfort, support and protection - at least for feet - every flats angler will appreciate. Light, flexible (with notched flex zones to allow for more natural foot movement) and fast drying, the Marlwalker is known for killer durability that's made it the favorite of flats guides everywhere. Boot-style protection and support reduce fatigue and maximize stability. The upper is made of tough, quick-drying synthetic leather and ultra-high-filtration hydrophobic polyester mesh (100% recycled). More features: hidden lace eyelets, padded neoprene/spandex tongue, cushioned heel, cushioned wraparound ankle support, a sturdy toe cap and nonmarking rubber sole, neoprene collar, and wide last.<br><br><b>Details:</b><ul> <li>""Quick-drying synthetic leather for a comfortable, lightweight wading shoe; high-filtration mesh keeps out sand and silt, and drains quickly""</li> <li>""Compression molded EVA midsole and polypropylene insole/shank combination provide torsional rigidity, support, protection from stone bruising, padded insole provides comfort and arch support; wide last accommodates a neoprene foot wader or Insulator Socks""</li> <li>""Padded ankle support, covered, protected lacing loops with speed lace hooks at the top""</li> <li>""Notched, sculpted flex zones for improved flexibility""</li> <li>""Highly abrasion resistant toe bumper with stout, reinforced toebox and heel counter, sole designed to hold fin straps""</li> <li>Sticky-Rubber Star Tread Patterned Sole provides excellent multi-directional traction without marring stream rocks</li> <li>All outsoles can be resoled</li></ul><br><br><b>Fabric: </b>""High-filtration all-recycled polyester mesh, synthetic leather upper, with nylon/spandex neoprene in tongue and polypropylene insole board. Full-length molded EVA midsole""<br><br><b>Weight: </b>(1139 g 39.5 oz)<br><br>Made in China.",9,1,0.17233908920459368,-0.07984892274415432,0.05037897674206086,0.008820928176607554,0.01297985650483583,0.11403111299790167,0.11856515782277467,0.11320550826365366,0.00196905118337334,0.0003437411345742369
399,"Marlwalker pants - Veterans of the tropics know long pants are the best way to beat the damaging effects of heat, sun, salt, sand and coral. You just need the right pair. Our Marlwalker Pants now provide 50 UPF sun protection and light, airy performance in or out of the water. The extremely fast-drying 100% nylon fabric resists water absorption, prevents chafing and is fully recyclable. High tear strength means the Marlwalkers stand up to years of pounding surf, abrasive jetty rock and the occasional shore crab. Streamlined, flapless, zippered pockets are self-draining and won't grab fly lines. With  a string-tie closure and 2-button fly. Recyclable through our Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Extremely fast drying fabric that resists wetting out and prevents chaffing and provides 50+ UPF sun protection</li> <li>Very high tear strength promotes long product life in harsh conditions</li> <li>Provides wind protection but doesn't shut down airflow</li> <li>Side and rear pocketing is self-draining</li> <li>Internal key loop</li> <li>Flat-lying 2-button fly with tie closure</li> <li>""Inseam (size M) is 32""""""</li></ul><br><br><b>Fabric: </b>4.3-oz 100% nylon with DWR (durable water repellent) finish and 50+ UPF sun protection. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(308 g 10.7 oz)<br><br>Made in Thailand.",-1,1,0.28087176593477053,-0.14374867336027922,0.017037566178906702,0.03155548714651309,-0.0943392729228521,0.19686165321273175,-0.1500979349453735,-0.010200608557634386,0.10312362781538953,0.0912691423932585
400,"Retro grade shorts - As advantageous as a number 2 cam, Retro Grades just seem to go anywhere. They have a soft yet durable blend of 98% organic cotton and 2% spandex that stays cool and slides smoothly over skin. A gusseted crotch and articulation at the knees lets you move unchallenged. Built with a soft waist (with internal drawstring) and harness-compatible belt loops, they feature a relaxed fit and a 5-pocket design that includes a security pocket on the right side seam. Our longest shorts, the inseam (size M) is 16"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Soft yet durable organic cotton/spandex with stretch; easy slide next to skin</li> <li>5-pocket styling in a relaxed fit; grown-on waistband for harness comfort</li> <li>Internal synthetic drawstring; Gusseted crotch</li> <li>""Angled, easy-access zippered security pocket at side seam""</li> <li>Double layered fabric at the knee</li> <li>Articulation in the knees</li> <li>""Inseam is 16""""""</li></ul><br><br><b>Fabric: </b>8-oz 98% organic cotton/2% spandex. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(458 g 15.9 oz)<br><br>Made in Vietnam.",-1,1,0.31662998934234216,-0.007319326381006847,-0.10253339520428556,0.19682010920599768,0.009724202819741078,0.0018247495733310908,-0.0010252648552443908,-0.02285463014056589,-0.05921514540927983,-0.05484314695400897
401,"Reversible phone home - Travel broadly and surf the world, but don't forget to call your mom. Now reversible for road-trip rejuvenation, the inimitable hooded Phone Home Jacket helps us keep in touch. Made of 100% organic cotton fleece lined with a soft organic cotton jersey. Comes with an extended rib-knit at the waist and cuffs and roomy pockets on the fleecy side. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Organic cotton fleece hoody lined with organic cotton jersey</li> <li>Rib-knit waist and cuffs</li> <li>Drawstring closure at hood</li> <li>Roomy front pockets</li> <li>Reversible</li></ul><br><br><b>Fabric: </b>10.3-oz 100% organic cotton fleece. Lining: 4.5-oz 100% organic cotton jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(917 g 31.8 oz)<br><br>Made in India.",1,1,0.2498293845533453,0.13073854926014386,-0.06107755301548278,0.2119398014187009,-0.017980129478689415,-0.26505726827355774,0.1196999830579765,0.011430241961450899,0.04779695082083496,0.0688427030148744
402,"River shorts - River life is mighty fine, but even there you occasionally have to wear clothes. Our River Shorts provide a quick-drying alternative to your life au naturel. They have the same light, skin-friendly, 100% nylon fabric as our venerable Baggies Shorts, with a DWR (durable water repellent) finish to resist water and a 100% polyester mesh lining. We've rolled the inner leg side-seams forward to eliminate chafing and added a rear yoke for a customized fit; a thigh pocket holds your river map and other essentials. The waistband has belt loops and a web belt with separating buckle that keeps them cinched if you happen into the drink. Inseam length (size M) is 10"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Made with quick-drying Baggies nylon; DWR (durable water repellent) finish</li> <li>Pull-on elasticized waistband; black mesh liner</li> <li>""Fixed webbing belt, belt loops, and separating buckle""</li> <li>Self-draining front pockets; rear zippered pocket</li> <li>Horizontal self-draining zip pocket on side with internal key loop</li> <li>Forward inseam at crotch eliminates chafing</li> <li>""Inseam is 10""""""</li></ul><br><br><b>Fabric: </b>4.2-oz 100% nylon with a DWR (durable water repellent) finish. Lining: 5.2-oz 100% polyester mesh. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(317 g 11 oz)<br><br>Made in Nicaragua.",1,1,0.3416569670513813,-0.19327053961508348,-0.14205154210930057,0.0010907804420217414,0.04960343390616477,0.17575763388341983,-0.10656590580817031,0.06137098888491925,-0.13463999066606902,-0.04888363211397272
403,"Hip pack - Entrusted with holding our essentials, this little pack has big responsibilities. Designed for hiking, biking and travel, it features a zippered main compartment and small hanging mesh pocket with a key retainer, 3-D spacer-mesh panels to wick perspiration, a narrow waist strap, and water-resistant zippers. Made from 150-denier double-weave polyester (100% recycled) that's coated with polyurethane and has a DWR (durable water repellent) finish.<br><br><b>Details:</b><ul> <li>Zippered main compartment holds the goods</li> <li>Hanging mesh pocket for small items</li> <li>Key retainer</li> <li>""3-D spacer-mesh panel at hips cushions, wicks moisture, dries quickly and allows air circulation""</li> <li>Narrow waistbelt is comfortable and unobtrusive</li> <li>Water-resistant zippers</li></ul><br><br><b>Fabric: </b>7.4-oz 150-denier 100% all-recycled polyester double weave. Lining: 3.3-oz 200-denier 100% polyester. Both with polyurethane coating and a DWR (durable water repellent) finish<br><br><b>Weight: </b>(193 g 6.7 oz)<br><br>Made in Vietnam.",2,8,0.3003430595591498,-0.1901007712734809,-0.13039673623995873,-0.16322151874709104,0.07221175297914133,0.008465652320983907,0.08230788999523107,0.35699094578388857,-0.01609721959286859,-0.034840680748592125
404,"Hooded monk sweatshirt - The sacred garment of predawn surf checks, sunset barbecues and skateboard beer runs, our ultimate sweatshirt hoody sports graphics from out T-Shirt line. Made of 75% organic cotton and 25% polyester fleece for softness and quick after-surf dry time. With extended rib-knit cuffs and waist. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Soft organic cotton/polyester fabric</li> <li>Deep 3-panel hood with drawcord</li> <li>Pouch pocket and extended rib-knit cuffs and waist</li></ul><br><br><b>Fabric: </b>10.3-oz 75% organic cotton/25% polyester fleece. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(626 g 21.7 oz)<br><br>Made in India.",1,1,0.27322784557564495,0.07780033299442575,0.0024159356122357895,0.10407692331356429,-0.04363283858113066,-0.22257472290233485,0.09429575223933331,-0.024310203095409162,0.08553874409635333,0.0685193664291092
405,"Houdini full-zip jkt - Now you see it, now you don't. Just like the sun on blustery days, our ultralight, ultrapackable Houdini can shed fickle weather and then disappear when the skies clear. It's also breathable enough to keep on as you crank through the next squall. The textured triple-ripstop nylon fabric proves surprisingly tough, while the Deluge DWR (durable water repellent) finish wards off flurries six pitches from the deck. The lower-volume hood snugs around the face and head three-dimensionally with a single-pull system. The jacket stuffs into its own chest pocket, which has a secure zipper closure and a burly-strong carabiner clip-in loop. With a drawcord hem.<br><br><b>Details:</b><ul> <li>""Highly breathable, incredibly light, textured soft-shell fabric has a strong, triple ripstop pattern and a subtle, slightly transparent appearance; Deluge DWR (durable water repellent) finish""</li> <li>DWR-coated center-front zipper</li> <li>""Zippered exterior chest pocket doubles as a stuff sack, with a reinforced carabiner clip loop""</li> <li>Hood opening and field-of-vision adjustment in one pull</li> <li>May be worn over baselayers and light midlayers</li></ul><br><br><b>Fabric: </b>1-oz 15-denier 100% nylon ripstop with Deluge DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(124 g 4.3 oz)<br><br>Made in China.",1,1,0.28666270097121127,-0.18118951123887372,-0.16066862679722768,-0.15083955527557177,0.025976760496694586,-0.046712099149957234,-0.020647142753187867,-0.050316186013891186,0.04351052974986499,0.024912829268825817
406,"Merino 2 bottoms - A stop-and-go pace, like that of alpine climbing or backcountry riding, can leave you with the shivers. These lightweight bottoms will help you stay dry and warm. Our most versatile merino layer for an active lifestyle in warm to cool weather, Merino 2 is made with 73% merino wool spun around an all-recycled polyester (27%) core for a luxurious hand, an improved dry time and enduring strength. Inherently soft and comfortable, merino naturally resists odor, moves moisture away from the skin, regulates body temperature, and stretches. Details include a brushed-elastic waistband, offset inseams and a functional fly. We slow-wash our merino for next-to-skin softness. Machine-wash cold; lay flat to dry. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Slow-washed merino wool resists odor naturally, insulates even when wet, is durable and stretches, provides superior performance and softness""</li> <li>18.5 micron-gauge yarn and jersey-knit construction for luxurious hand</li> <li>""All-recycled polyester core wicks moisture, while wool next to skin controls odor""</li> <li>Brushed elastic waistband and offset inseam prevent irritation</li> <li>Functional fly</li> <li>""Machine-wash cold, lay flat to dry""</li></ul><br><br><b>Fabric: </b>4.85-oz (165-g) 73% chlorine-free merino wool/27% all-recycled polyester. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(170 g 5.9 oz)<br><br>Made in USA.",8,3,0.279849083532793,-0.045373076956511646,0.5799061562450878,0.034919489536446684,0.5772603650691766,-0.006900763480168955,-0.1722689037701951,-0.005293711155824843,0.04109861698450632,0.023836594734953948
407,"Merino 2 crew - In this soft long-sleeved tee, you can work up a sweat biking to work, catch a bouldering session in the afternoon, and still have people want to be near you at the pub. Inherently soft and comfortable, merino naturally resists odor, moves moisture away from the skin, regulates body temperature, and stretches. Made from our most versatile merino layer for an active lifestyle in warm to cool weather, this lightweight pullover features 73% merino wool spun around an all-recycled polyester (27%) core for a luxurious hand, an improved dry time and enduring strength. The raglan-sleeve design and offset side seams are smooth beneath pack straps. We slow-wash our merino for next-to-skin softness. Machine-wash cold; lay flat to dry. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Slow-washed merino wool resists odor naturally, insulates even when wet, is durable and stretches, provides superior performance and softness""</li> <li>18.5 micron-gauge yarn and jersey-knit construction for luxurious hand</li> <li>""All-recycled polyester core wicks moisture, while wool next to skin controls odor""</li> <li>Self-fabric collar band for comfort without binding</li> <li>Raglan sleeve seams won't chafe beneath pack straps</li> <li>Side seams offset to eliminate irritation</li> <li>""Machine-wash cold, lay flat to dry""</li></ul><br><br><b>Fabric: </b>4.85-oz (165-g) 73% chlorine-free merino wool/27% all-recycled polyester. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(167 g 5.8 oz)<br><br>Made in USA.",8,3,0.3109552049930931,-0.02286082617610631,0.6184692399668392,0.023038684040440748,0.5259729326642731,-0.023918896822135813,-0.15030660207909408,0.06772060979433867,0.07047749086837526,0.05772168754950194
408,"Baggies shorts - Summertime unwinds in a boisterous flurry of kids, dogs, sunshine and water. Our do-all, go-all Baggies Shorts flow effortlessly from chaos to quiet times with an easy-going feel. They're made from lightweight, quick-to-dry 4-ply, 4.2-oz Supplex nylon with a DWR (durable water repellent) finish to shed water. Self-draining, half-mesh pockets are bartacked at all stress points. The fully elasticized drawcord waist holds onto beanpole hips and has a self-fabric backing for no-chafe comfort. With a built-in mesh liner. Inseam is 6"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Lightweight Supplex nylon dries quickly</li> <li>Full elasticized drawcord waist has soft fabric and mesh liner</li> <li>Half-mesh pockets for drainage and bar tacks on side pocket seam stress points</li> <li>""6"""" inseam""</li></ul><br><br><b>Fabric: </b>""4-ply, 4.2-oz Supplex nylon with DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program""<br><br><b>Weight: </b>(138 g 4.8 oz)<br><br>Made in Nicaragua.",1,1,0.26756163759328194,-0.15194906300164543,-0.13279478381447077,-0.04353998442876509,0.05407100372795953,0.1357650142532719,-0.012661735271100231,0.08488750217533099,-0.05523265687058435,-0.06240060327665739
409,"Boardie shorts - Let your grom rip, tear and shred - but not his shorts. Boardies provide long-haul core durability in a lightweight 3.7-oz 100% microfiber polyester fabric treated with a DWR (durable water repellent) finish. A slightly longer length with forward seaming in the crotch improves mobility and comfort. The partially elasticized waistband adjusts with a nylon drawcord closure; a zippered hip pocket lays flat and self-drains. Hip-riding; unlined. Inseam is 10"". Recyclable through the Common Threads Recycling Program<br><br><b>Details:</b><ul> <li>""Soft, durable lightweight micropolyester is quick-drying; partially elasticized waistband for perfect fit and comfort""</li> <li>Leg length provides ample coverage and abrasion-resistance while straddling a surfboard; forward seaming at crotch creates mobility and comfort</li> <li>""Board-short-inspired closure with a secure, easy-to-adjust nylon drawcord; zippered hip pocket lies flat, out of the way and self drains""</li> <li>Hip-riding and unlined</li> <li>""10"""" inseam""</li></ul><br><br><b>Fabric: </b>3.7-oz 100% microfiber polyester with a brushed face and a DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(118 g 4.1 oz)<br><br>Made in Colombia.",1,1,0.34220299185838726,-0.17124179791707178,-0.08732076133670326,0.05389380292987328,0.06309346379463565,0.15878343659802124,-0.02567126080175429,-0.09974876764589873,-0.09784519187779693,-0.07283630370386096
410,"Sun glove - Take a look at an old flats guide's hands and you'll get a pretty good idea of why we made these. Of course, there's always sunscreen, but it tends to make slippery work of casting and line control, and who wants coconut-scented flies, anyway? The solution is a light, comfortable, fingerless glove made from quick-drying, 30-UPF 84% all-recycled polyester/16% spandex fabric. The webbed-finger design and out-of-the-way seam placement make Sun Gloves easy to wear and easy to slip on and off. Your hands will thank you.<br><br><b>Details:</b><ul> <li>All-recycled polyester and spandex gloves with 30-UPF sun protection</li> <li>Seams placed away from traditional wear areas</li> <li>""Webbed finger design for secure, comfortable fit and easy on/off""</li></ul><br><br><b>Fabric: </b>5.8-oz 84% all-recycled polyester/16% spandex<br><br><b>Weight: </b>(20 g 0.7 oz)<br><br>Made in USA.",-1,1,0.1820674855057627,-0.03801598827533771,0.0741177350874776,0.010105396284929433,-0.1045041458689417,0.13743959726559735,-0.0005906996431365178,0.026893954319101406,0.09885374452838258,0.0985188121065704
411,"Sun mask - Because sun protection only works if you use it, comfort means everything. Inspired by old-school bandana face protection, the Sun Mask improves the concept with an anatomically designed shape and our ultralight, quick-drying 30-UPF polyester fabric. The top hugs your face without unwanted pressure, while the bottom flares for neck coverage  - did we mention that it can be used as a neckwarmer or balaclava. The flat-sewn seams mean extra comfort, and the breathable fabric minimizes eyewear fogging. Recyclable through our Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ultralight polyester dries quickly and feels good against the skin; fabric provides 30-UPF sun protection </li> <li>Tapered design covers the neck and stays put without constricting or creating tight spots </li> <li>Flat-sewn seams for all day comfort </li> <li>Highly breathable fabric minimizes eyewear fogging and voice restriction </li> <li>""Converts into a headband, neck gaiter or wristband""</li></ul><br><br><b>Fabric: </b>4.3-oz 100% polyester jersey with 30-UPF sun protection. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(49 g 1.7 oz)<br><br>Made in Vietnam.",0,1,0.22504101241748783,-0.06977009867211996,0.13384154557118108,0.020501641896564695,-0.1829116376973555,0.1680936511124443,-0.0233414177031876,0.007488469013699584,0.21840827772184906,0.16195618577087215
412,"Sunshade shirt - This ultralight, moisture wicking fishing shirt provides cool sun protection and all-day comfort, even on the sizzling flats of the Turks and Caicos. Turns out, anglers across the higher latitudes -from Montana to Maine - needed a shirt like this for summer fishing as well. The 4.7-oz 100% polyester fabric makes our award-winning Sunshade cool and light, with no loss to its 30-UPF rating. The neck has a tall collar for increased coverage. There's also a zippered chest pocket and hanging, low-bulk mesh pocket bag. Raglan sleeves. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Light, soft and moisture-wicking 30-UPF sun protection fabric has built-in stretch""</li> <li>Crossover neck with tall collar for increased coverage</li> <li>""Zippered chest pocket and hanging, low-bulk mesh pocket bag""</li> <li>Raglan sleeves for comfort under wader and pack straps</li></ul><br><br><b>Fabric: </b>4.7-oz 100% polyester jersey with moisture-wicking performance. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(201 g 7 oz)<br><br>Made in Vietnam.",0,1,0.3135562007803854,-0.06350392281174692,0.10886457986850363,-0.00946548518222917,-0.15354598141639728,0.07279486026636392,0.045146951723806415,0.13647873793686371,0.19441374657426558,0.1206479513823475
413,"Cap 3 crew - Jumping off rocks or over mud puddles -  kids spend as much time in the air as on the ground. Let their spirits soar with our Capilene 3 Crew. It has a construction that fully endorses flight: fast-wicking, quick-drying 4.8-oz 100% polyester (64% recycled) fabric with Gladiodor natural odor control; a soft, brushed interior for insulation; raglan sleeves with underarm panels to accentuate mobility; and nonchafing seams for layering. With a tuck-in-friendly drop-tail hem for added warmth, a no-rub heat-transfer logo and an easy on/off rib neck. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Insulative and breathable, Capilene 3 is our fastest wicking baselayer, with Gladiodor natural odor control""</li> <li>Fabric inside brushed for softness</li> <li>Raglan sleeves with movement-enhancing underarm panel construction and non-chafing flat seams throughout</li> <li>Drop-tail hem for added warmth</li></ul><br><br><b>Fabric: </b>4.8-oz 100% polyester (64% recycled) with Gladiodor natural odor control. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(135 g 4.7 oz)<br><br>Made in Mexico.",0,3,0.24938761245050892,-0.06141759820886501,0.3486821489444189,-0.04786473473166422,-0.30226881112300613,-0.12301455088929843,-0.04989947408171366,0.002861671223978704,-0.15356990946214585,-0.0779643560787411
414,"Duality jkt - Like the spring weather in Michigan's Upper Peninsula, our reversible Kid's Duality changes moods in seconds. The jacket's three-season versatility has a wind-resistant 2.3-oz 100% all-recycled polyester shell side that's treated with a Deluge DWR (durable water repellent) finish to resist wet weather; the warm, breathable 4.4-oz 100% all-recycled polyester microdenier fleece side keeps the chill out. The front zips into a neck-buffering stand-up collar, and raglan sleeves provide ample arm room. With zippered pockets, a reflective logo and a reflective zipper on the shell side; hook-and-loop-secured drop-in pockets; a reflective logo on the fleece side. Hip length. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Reverses from a water-and-wind resistant Deluge DWR (durable water repellent) treated polyester shell side to a cozy microdenier fleece side</li> <li>Stand-up collar for wind protection</li> <li>Zippered pockets on shell side; fleece-side hook-and-loop-secured pockets and elbow patches</li> <li>Raglan sleeves relax silhouette and wear comfortably beneath pack straps</li> <li>Reflective Patagonia logo on both sides; reflective zipper on shell side</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>Shell: 2.3-oz 100% all-recycled polyester with Deluge DWR finish. Fleece: 4.4-oz 100% all-recycled polyester. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(311 g 10.8 oz)<br><br>Made in China.",1,1,0.3536223270697888,-0.1884083309114225,-0.07232756498784122,-0.15980543455756777,-0.03358293976992181,-0.15407804566821906,0.037857824530680866,-0.001589851999283621,0.12545538894308397,0.09066948692433782
